0,0,1,0,0
0.09514283042326277,0.00003264727380303256,1,0,0
0.18966753031649597,0.0002489600919064472,1,0,0
0.2830229203044251,0.0008000692101970408,3,0,0
0.3747278527688257,0.00180376436791585,3,0,0
0.46436790539557127,0.003346860915451444,3,0,0
0.5515920747216824,0.005487566442126113,3,0,0
0.6361094696823738,0.008257847403987828,3,0,0
0.7176860051581048,0.011665795751598207,3,0,0
0.7961410955216263,0.01569799555782403,3,0,0
0.8713443481850295,0.020321889645624314,3,0,0
0.9432122571467941,0.025488146215840946,3,0,0
1.0117048965388387,0.03113302547498975,3,0,0
1.0768226141735657,0.03718074626304757,3,0,0
1.1386027250909132,0.04354585268124289,3,0,0
1.252464384353181,0.056852224885958424,3,0,0
1.3542020939836692,0.07026493198000416,3,0,0
1.4451079362920516,0.08299343221280653,5,0,0
1.5267480497452017,0.09431958428161646,5,0,0
1.600856822472743,0.1036733794207767,5,0,0
1.6692310857725974,0.11070867349098501,5,0,0
1.733624307616537,0.11537891906856279,5,0,0
1.8566298432263122,0.11939045116481495,5,0,0
1.9190934539970383,0.1205202527082685,5,0,0
1.9900122276860954,0.12137420784191155,5,0,0
2.0745457124350106,0.1211042797546309,5,0,0
2.1747405008691705,0.11836813927054246,5,0,0
2.2900607167622193,0.11147207172929985,5,0,0
2.3526498043110102,0.10587386600255622,6,0,0
2.4179185017004605,0.0985138838664037,6,0,0
2.485309737380464,0.08914522204093256,6,0,0
2.554204501747257,0.07752581069351105,6,0,0
2.6239384248516786,0.06342287927879653,6,0,0
2.6938183541074343,0.04661742237874522,6,0,0
2.76313893199936,0.02690866554262028,6,0,0
2.831199173791681,0.004118531127004221,6,0,0
2.8973190452362787,-0.0219038958641935,6,0,0
2.9608560402809494,-0.0512779019397267,6,0,0
3.021221758777669,-0.08408667928100177,6,0,0
3.077898484190857,-0.12037285990206881,6,0,0
3.1304557613056336,-0.16013404980961132,6,0,0
3.178566973936088,-0.20331836316293783,6,0,0
3.2008857116664733,-0.22616334486422174,6,0,0
3.2220259226335384,-0.24981995643397026,6,0,0
3.241983366801653,-0.2742658038656427,6,0,0
3.2607634023947942,-0.29947456256723637,6,0,0
3.2948637803704206,-0.35205502513985776,6,0,0
3.3245815735729987,-0.4072668325215423,6,0,0
3.3503580265853885,-0.46474365203457335,6,0,0
3.372837689268993,-0.5240428641138002,6,0,0
3.3928849944720167,-0.5846410964666293,6,0,0
3.411600835737739,-0.6459297582330126,6,0,0
3.4297442197225636,-0.7072714065931391,6,0,0
3.4459908021944528,-0.7682062655460209,6,0,0
3.458763376286629,-0.8283187502377691,6,0,0
3.466812797700477,-0.8871869639156711,6,0,0
3.468760100436642,-0.916021789233973,6,0,0
3.469195339955117,-0.9443863093754561,6,0,0
3.4680445568254483,-0.972227620247097,6,0,0
3.4652500496369876,-0.999493100408559,6,0,0
3.460769667350443,-1.026130523929917,6,0,0
3.4545761016494247,-1.0520881732493872,6,0,0
3.446656179292002,-1.0773149520310512,6,0,0
3.4370101544622425,-1.101760498022585,6,0,0
3.425651001121769,-1.1253752959129866,6,0,0
3.4126037053613083,-1.1481107901902998,6,0,0
3.3979045577522364,-1.169919497999346,6,0,0
3.381600445698131,-1.1907551219994463,6,0,0
3.3637481457863188,-1.2105726632221523,6,0,0
3.34441361613943,-1.2293285339289715,6,0,0
3.3236712887669397,-1.2469806704690947,6,0,0
3.1616033619167245,-1.2634886461371226,6,0,0
3.1382990924266068,-1.2788137840307936,6,0,0
3.1138540880759074,-1.2929192699087095,6,0,0
3.0883695999369927,-1.3057702650480643,6,0,0
3.061951814726826,-1.3173340191023706,6,0,0
3.034711147158516,-1.3275799829591857,6,0,0
3.0067615322928654,-1.33647992159784,6,0,0
2.97821971788992,-1.3440080269471624,6,0,0
2.949204556760521,-1.35014103074321,6,0,0
2.919836299117851,-1.354858317386992,6,0,0
2.8902358849289853,-1.358142036802199,6,0,0
2.8605242362664405,-1.3599772172929288,6,0,0
2.8308215496597238,-1.3603518784014148,6,0,0
2.8012465884468822,-1.3592571437657517,6,0,0
2.7719159751260545,-1.3566873539776227,6,0,0
2.7429434837070152,-1.3526401794400265,6,0,0
2.7144393320627302,-1.3471167332250054,6,0,0
2.6865094742809004,-1.3401216839313723,6,0,0
2.6592548930155155,-1.3316633685424355,6,0,0
2.6327708918384007,-1.3217539052837282,6,0,0
2.607146387590768,-1.3104093064807345,6,0,0
2.582463202734764,-1.2976495914166168,6,0,0
2.5587953577050175,-1.2834988991899423,6,0,0
2.5362083632601955,-1.2679856015724105,6,0,0
2.514758512834545,-1.25114241586658,6,0,0
2.494492174889447,-1.233006517763596,6,0,0
2.475445085264964,-1.2136196542009166,6,0,0
2.4576416395313894,-1.1930282562200403,6,0,0
2.441094185340798,-1.1712835518242333,6,0,0
2.425802314778595,-1.1484416788362561,6,0,0
2.4117521567150653,-1.1245637977560903,6,0,0
2.398915669156918,-1.0997162046186664,6,0,0
2.387249931598847,-1.0739704438515898,6,0,0
2.367180386010884,-1.020097516248645,6,0,0
2.350875695027142,-0.9636266268152398,6,0,0
2.325450203959809,-0.8460770072629562,6,0,0
2.314640136527921,-0.7866425306807003,6,0,0
2.3107550785793736,-0.7568995805621586,6,0,0
2.308593221001568,-0.7271315388329684,6,0,0
2.308617110675968,-0.5773363805939935,6,0,0
2.309578543431003,-0.5624288171736112,6,0,0
2.3112356756678882,-0.5475150547486507,6,0,0
2.313631556297719,-0.5325956524559747,6,0,0
2.3168061198883056,-0.5176713369082768,6,0,0
2.320796245872358,-0.5027429975973727,6,0,0
2.3256358177556655,-0.6478116822974953,6,0,0
2.331355782325278,-0.6328785924685842,6,0,0
2.3379842088576903,-0.6179450786595817,6,0,0
2.34554634832702,-0.6030126359117229,6,0,0
2.3540646926131905,-0.5880828991618303,6,0,0
2.3635590337101133,-0.573157638645605,6,0,0
2.3740465229338694,-0.5582387553009198,6,0,0
2.3980567028861333,-0.5284283498082805,6,0,0
2.426181879352901,-0.49866932955545806,6,0,0
2.4584702376954097,-0.46898113845948286,6,0,0
2.494933396415025,-0.43938487038823437,6,0,0
2.5355483018150498,-0.4099031220658076,6,0,0
2.7689791448500696,-0.35138020327706965,6,0,0
2.8779568904143358,-0.2936176234142511,6,0,0
2.9379038231603065,-0.26508972804052305,6,0,0
3.001242165308438,-0.356835255441215,6,0,0
3.0677592083062213,-0.32888320368418167,6,0,0
3.137222728697555,-0.30126289693642355,6,0,0
3.209382882784547,-0.27400383836945236,6,0,0
3.2839741012893264,-0.2471355630646557,6,0,0
3.3607169840158524,-0.38068749091866594,6,0,0
3.4393201945117196,-0.33468877954872345,6,0,0
3.5194823547299685,-0.30916817719804496,6,0,0
3.6008939396908954,-0.28415387564118894,6,0,0
3.683239172143859,-0.2596733630894212,6,0,0
3.766197917229086,-0.23575327709608254,6,0,0
3.8494475771394847,-0.2124192574619525,6,0,0
3.9326649857824525,-0.18969579914061824,6,0,0
4.01552830344168,-0.1676061051438393,6,0,0
4.097718911438963,-0.14617193944691362,6,0,0
4.178923306796011,-0.12541347989404336,6,0,0
4.258834996896254,-0.10534917110370286,6,0,0
4.337156394146654,-0.08599557737400348,6,0,0
4.413600710639509,-0.06736723558805895,6,0,0
4.487893852814261,-0.04947650811935281,6,0,0
4.5597763161193114,-0.03233343573710558,6,0,0
4.629005079673825,-0.015945590511637398,6,0,0
4.695355500929534,-0.00031792871973807674,6,0,0
4.818626005985187,0.028650980991661346,6,0,0
4.928230254700302,-0.16540845135049412,6,0,0
5.0232259821657985,-0.14242670374071326,6,0,0
5.1031468643273366,-0.12227828039214347,6,0,0
5.218642275862218,-0.0896713122547218,6,0,0
5.256209524001481,-0.07663954373081217,6,0,0
5.282808622724373,-0.06528523794143228,6,0,0
5.292845155739497,-0.06009162743544762,6,0,0
5.301262389918378,-0.05513242476868031,6,0,0
5.315233359392914,-0.04562091814359462,6,0,0
5.343418181844201,-0.0261962852428274,6,0,0
5.380965179900326,-0.003460782060134622,6,0,0
5.432955774228304,0.024758288216279376,5,0,0
5.500470807325737,0.05954818221786984,5,0,0
5.581326813459847,0.10108254036151118,5,0,0
5.670812288606509,0.14879321081526004,5,0,0
5.76242396038928,0.20154207346411698,5,0,0
5.788603058018438,0.25779286387579203,5,0,0
5.827185854236548,0.2866848165749105,5,0,0
5.8214715822300045,0.3157829972664663,5,0,0
5.836714926111476,0.33033810715658607,5,0,0
5.850546406928578,0.3448599101669383,5,0,0
5.862863237857614,0.35932115705094114,5,0,0
5.873568575224783,0.3736953924665558,5,0,0
5.882572237519789,0.38795712277312777,5,0,0
5.8864097574233565,0.39503813600679427,5,0,0
5.889791424409463,0.6620819838282284,5,0,0
5.892708159708557,0.6690858247328926,5,0,0
5.895151435751361,0.8160469087844953,5,0,0
5.897113298638042,0.8229625828586395,5,0,0
5.898586390607391,0.8298302958864756,5,0,0
5.8995639725059945,0.9966476040983516,5,0,0
5.900039946257415,1.0034121762674664,5,0,0
5.90000887733136,1.0101217989535178,5,0,0
5.8994660172128635,1.0167743817463566,5,0,0
5.818407325871461,1.1833679625096374,5,0,0
5.816829494230356,1.189900712624469,5,0,0
5.814729966635605,1.1963709422330666,5,0,0
5.812106963325295,1.2627771054824013,5,0,0
5.808959502898706,1.2691178057678552,5,0,0
5.8052874247855,1.2753918009768679,5,0,0
5.801091411714887,1.2815980087325913,5,0,0
5.796373012184806,1.2877355116375404,5,0,0
5.791134662931098,1.293803562517243,5,0,0
5.785379711396679,1.2998015896638915,5,0,0
5.779112438200725,1.3057292020799962,5,0,0
5.77233807960783,1.3115861947220342,5,0,0
5.7572939643318275,1.3230884617415652,5,0,0
5.740309222422704,1.334310668712405,5,0,0
5.721462439088575,1.3452584044816396,5,0,0
5.700849646905253,1.3559407365503642,5,0,0
5.6548017172144,1.3765638596417458,5,0,0
5.603309963827752,1.4363285273554323,5,0,0
5.490221990084496,1.4742138109340939,5,0,0
5.374533517993548,1.509707328142036,5,0,0
5.317286252977655,1.5241555052643054,5,0,0
5.2607581734194575,1.5350560000141025,5,0,0
5.205189541100068,1.5416706345108744,5,0,0
5.177839415584773,1.5431952203866652,6,0,0
5.150817936074984,1.5434613692940147,6,0,0
5.1241540846124245,1.5424305691639137,6,0,0
5.097876449767663,1.5400748899008496,6,0,0
5.072013170174289,1.5363765017133653,6,0,0
5.046591878063084,1.531327193444623,6,0,0
5.021639642796196,1.5249278909029673,6,0,0
4.997182914401316,1.5171881751924836,6,0,0
4.973247467105848,1.508125801043564,6,0,0
4.949858342871088,1.4977662151434679,6,0,0
4.927039794926392,1.4861420744668834,6,0,0
4.904815231303355,1.4732927646064908,6,0,0
4.883207158369983,1.459263918103522,6,0,0
4.862237124364867,1.4441069327783271,6,0,0
4.841925662931357,1.4278784900609307,6,0,0
4.822292236651735,1.4106400733215998,6,0,0
4.785131645782999,1.3734003709427665,6,0,0
4.750887485494199,1.3329574279701029,6,0,0
